id,is_iceberg
5941774d,0.010214577428996563
4023181e,0.23766158521175385
b20200e4,1.0
e7f018bb,0.9995325803756714
4371c8c3,0.994268536567688
a8d9b1fd,0.20117340981960297
29e7727e,0.010656974278390408
92a51ffb,0.9996750354766846
c769ac97,1.0087933333124965e-07
aee0547d,9.418253030856052e-29
565b28ac,7.729519750830313e-17
e04e9775,0.403516560792923
8e8161d1,0.0001384160714223981
4cf4d256,0.25651928782463074
139e5324,0.9046168327331543
f156976f,0.0020929896272718906
68a117cc,0.14004525542259216
d9aa7a56,0.21939271688461304
9005b143,0.9242134690284729
5f6d3988,0.7254699468612671
9ad70954,0.10035169869661331
b9087b9e,0.28341391682624817
a39a1427,0.9990936517715454
82fbe8ed,0.4980379045009613
1fae4879,0.0
6dd8f13d,5.1771486653251486e-08
bbad5958,0.03866847977042198
54527583,0.9536540508270264
be8fa29c,0.2913922667503357
81a3328f,0.9998899698257446
1a3c0ab3,1.0
4deeeb8b,0.5802810788154602
ac6d5632,0.8864920139312744
472dadb5,0.041827768087387085
96093f95,0.6343738436698914
f5b4e3df,0.5901373028755188
e01a3c92,3.7713190977228805e-05
001680af,0.002211568411439657
8e639f33,0.16243615746498108
a2c16612,0.667290449142456
a6d76474,5.204787147993951e-36
19c47684,0.9635188579559326
015827b6,0.9971141815185547
7df7f7ce,0.9948688745498657
0bbf1a3f,0.6841469407081604
636cfbb7,0.2582307457923889
7370030a,0.985191285610199
43aa97ad,6.354156355473247e-16
ba2b5e63,0.9999980926513672
dfdd335b,0.15613389015197754
e79b13dc,1.3784533514638042e-09
dc32b195,0.5615453124046326
6d868590,0.8958306312561035
75fa59aa,0.21096864342689514
ffe50836,0.6022579073905945
a7bfd784,0.8070996403694153
b3d569e3,0.2785117030143738
6c538c5b,0.026116179302334785
5c7c15f4,1.0
0b745139,0.9896710515022278
fd14608e,0.4321196377277374
f0bc8305,0.2197849154472351
a10ccb28,0.9987908005714417
543304c7,0.9315956234931946
6c3a4078,0.0
9b73cc75,0.9229996800422668
5c6c71b1,0.002314130775630474
09ee9186,0.12514714896678925
207c35cf,0.9862576127052307
153c813e,1.0
5605d58b,0.6666170358657837
642ca396,0.02316068299114704
d32d72c0,0.9338867664337158
16646a17,0.8794156908988953
384074af,0.08580438792705536
69bf1e8c,0.5366429090499878
9e90a054,0.5769079327583313
89dbe7f7,0.9993867874145508
dbd27d22,0.5249739289283752
a2ea1561,0.9701971411705017
d63402af,0.9043688774108887
1ac8bb92,0.9999405145645142
8beffca5,0.9996787309646606
46741f3e,0.0009898446733132005
e5ee6aa7,0.014660733751952648
5ecd892b,0.7950493097305298
69892166,7.152705666222303e-16
2f725a81,0.028849512338638306
810abfe4,0.0012565498473122716
e6f973e6,0.9981258511543274
c60a5c46,0.33652934432029724
c42b9e08,0.3260398507118225
c3f00c23,1.0
5307fdb8,0.996292233467102
3e4f005e,0.05627021566033363
4a4cc2e0,0.9205548763275146
9bdd88d1,6.737498178189988e-29
0d832bed,0.006788806524127722
14a134fa,2.255918843729887e-05
78a41676,1.0166607139483474e-11
0bd4658e,0.07108267396688461
4a311bb0,0.6383249759674072
f939c817,0.3352329432964325
956adc4d,0.9999394416809082
f8a119f5,0.6804597973823547
61faa1ad,0.7059534788131714
6725eb3e,0.08133397251367569
17b3a8fd,3.963053586630849e-06
49a88dfc,1.3297678236323662e-10
2d6ec645,0.15825346112251282
0d4d77ba,0.6210779547691345
3ee672a2,0.9999856948852539
738b41fd,0.9939098358154297
f7fb320d,0.4312821328639984
b42fad18,0.0
4ab8b00a,0.27953290939331055
f7870f2b,0.03980385512113571
4978666a,0.6304645538330078
f1b0d6c7,6.578513289667853e-10
5642407f,0.00023297496954910457
36d4ff92,0.9952173233032227
4139aba2,0.8720003962516785
7585ce58,0.27482348680496216
