id,is_iceberg
5941774d,0.008171051740646362
4023181e,0.6383477449417114
b20200e4,0.008061107248067856
e7f018bb,0.9995061159133911
4371c8c3,0.7747393250465393
a8d9b1fd,0.0016266156453639269
29e7727e,0.05704920366406441
92a51ffb,0.9999760389328003
c769ac97,0.0058948928490281105
aee0547d,0.006699736230075359
565b28ac,0.006144576705992222
e04e9775,0.5114937424659729
8e8161d1,0.0005620061419904232
4cf4d256,0.4986966550350189
139e5324,0.00020311863045208156
f156976f,0.020563850179314613
68a117cc,0.003789088223129511
d9aa7a56,0.03651716932654381
9005b143,0.007368322461843491
5f6d3988,0.8054812550544739
9ad70954,0.5825312733650208
b9087b9e,0.5061702728271484
a39a1427,0.027326032519340515
82fbe8ed,0.06230233982205391
1fae4879,0.0002513266808819026
6dd8f13d,0.0015215795719996095
bbad5958,0.1459375023841858
54527583,0.006722094025462866
be8fa29c,0.5761827230453491
81a3328f,0.9987911581993103
1a3c0ab3,0.0018070869846269488
4deeeb8b,0.4915682077407837
ac6d5632,0.01291610673069954
472dadb5,0.05276786908507347
96093f95,0.956940770149231
f5b4e3df,0.594315767288208
e01a3c92,0.026696983724832535
001680af,0.1811048984527588
8e639f33,0.06873464584350586
a2c16612,0.867161750793457
a6d76474,0.000895111879799515
19c47684,0.09460732340812683
015827b6,0.006632128264755011
7df7f7ce,0.018733207136392593
0bbf1a3f,0.6088437438011169
636cfbb7,0.6317992806434631
7370030a,0.9985717535018921
43aa97ad,0.002027354435995221
ba2b5e63,0.9990923404693604
dfdd335b,0.15091058611869812
e79b13dc,0.001798552111722529
dc32b195,0.006176544353365898
6d868590,0.7680368423461914
75fa59aa,0.002254303079098463
ffe50836,0.003201107494533062
a7bfd784,0.9902905821800232
b3d569e3,0.03340374305844307
6c538c5b,0.0075217001140117645
5c7c15f4,0.0021634744480252266
0b745139,0.021997015923261642
fd14608e,0.06453417986631393
f0bc8305,0.0042171236127614975
a10ccb28,0.9981990456581116
543304c7,0.06855349242687225
6c3a4078,0.015213819220662117
9b73cc75,0.09253254532814026
5c6c71b1,0.0006286075804382563
09ee9186,0.030891407281160355
207c35cf,0.00230655656196177
153c813e,0.0017125753220170736
5605d58b,0.26205605268478394
642ca396,0.09709769487380981
d32d72c0,0.29894447326660156
16646a17,0.9569470882415771
384074af,0.001813914510421455
69bf1e8c,0.5085735321044922
9e90a054,0.0008244742639362812
89dbe7f7,0.982517659664154
dbd27d22,0.06742718070745468
a2ea1561,0.0977429747581482
d63402af,0.005407745949923992
1ac8bb92,0.9990540146827698
8beffca5,0.0048380461521446705
46741f3e,0.0060564856976270676
e5ee6aa7,0.0014437846839427948
5ecd892b,0.9539879560470581
69892166,0.023497873917222023
2f725a81,0.11271201819181442
810abfe4,0.0004309132928028703
e6f973e6,0.3035229444503784
c60a5c46,0.010072118602693081
c42b9e08,0.578676700592041
c3f00c23,0.011656394228339195
5307fdb8,0.9527076482772827
3e4f005e,0.00649704784154892
4a4cc2e0,0.8788067102432251
9bdd88d1,8.951776544563472e-05
0d832bed,0.16359394788742065
14a134fa,0.0020578796975314617
78a41676,0.0017830184660851955
0bd4658e,0.08008597791194916
4a311bb0,0.09356173872947693
f939c817,0.006058004219084978
956adc4d,0.9994527697563171
f8a119f5,0.8101674914360046
61faa1ad,0.013094962574541569
6725eb3e,0.0015136157162487507
17b3a8fd,0.0014844891848042607
49a88dfc,0.004347272217273712
2d6ec645,0.38827091455459595
0d4d77ba,0.03392256796360016
3ee672a2,0.995832622051239
738b41fd,0.11098355054855347
f7fb320d,0.8270177245140076
b42fad18,0.009362694807350636
4ab8b00a,0.578332781791687
f7870f2b,0.008567767217755318
4978666a,0.992525577545166
f1b0d6c7,0.0007979909423738718
5642407f,0.0039157867431640625
36d4ff92,0.9986807703971863
4139aba2,0.5218907594680786
7585ce58,0.9257903695106506
33e25984,0.999782145023346
ac46f3c9,0.006579892709851265
fc34a5b8,0.9425462484359741
85c36a8f,0.3499654531478882
b2d8a426,0.006644876208156347
13ec60d1,0.11954350024461746
9d440f42,0.023442529141902924
1c0a891e,0.6052452325820923
981c3bc3,0.9985666871070862
295604f4,0.06829482316970825
16ca16c3,0.05474018678069115
b4dda837,0.1411641389131546
88d088ef,0.29409924149513245
1b4fa160,0.20289672911167145
f371bd82,0.002140044467523694
b130a0b7,0.9987882971763611
ebf1de82,0.14568227529525757
01e651c3,0.0021331750322133303
51b1fecc,0.0008415826596319675
fa635a31,0.0018834127113223076
97b7d789,0.027644013985991478
2f598053,0.0030412496998906136
c0e3e148,0.10225577652454376
cfa175a8,0.3798118829727173
3d7e09d8,0.3169202506542206
44a13d1b,0.8445619344711304
c66b0948,0.2539224326610565
976a6d64,0.0015668933046981692
8bbd8909,0.8823714852333069
522890fd,0.11866147816181183
f23a3b95,0.07154082506895065
680039dc,0.11456401646137238
93028e53,0.008733075112104416
22a16932,0.004791418090462685
7d8126d2,0.017391115427017212
ba2ecd75,0.0033397513907402754
8071bdd7,0.053484659641981125
96d5aeee,0.0011367573169991374
154be68f,0.24206304550170898
d8c2bfe2,0.9963029623031616
f76d47b0,0.2917494475841522
